MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	57.398438	s	2/8/2024 2:41:45 PM
Time	Ch 1 Force	Bolt
s	N	V
41.243164	4276.8364	0.41799557
41.262695	4304.4106	0.41807356
41.282227	4347.5498	0.41831273
41.301758	4394.7949	0.41919607
41.321289	4424.0283	0.42021906
41.34082	4462.7061	0.42098048
41.360352	4519.105	0.42122439
41.379883	4555.542	0.42134738
41.399414	4592.1099	0.42182341
41.418945	4644.2593	0.42291653
41.438477	4689.8496	0.42418924
41.458008	4724.6172	0.42498174
41.477539	4777.7402	0.42524147
41.49707	4821.8794	0.42559385
41.516602	4857.1792	0.42627579
41.536133	4910.5859	0.42756796
41.555664	4964.3154	0.42898995
41.575195	4997.0342	0.42999777
41.594727	5044.0029	0.4305234
